text,label
"Prestatorul îi este permis să suplimenta costul devizului estimativ inițial exclusiv pentru lucrări suplimentare identificate și comunicate clientului în scris, cu obținerea acordului prealabil al acestuia. Clientul are opțiunea de a refuza lucrările suplimentare și de a ridica autovehiculul după achitarea lucrărilor deja efectuate.",0
"Membrul este obligat să achite un comision de administrare lunar suplimentar, a cărui valoare va fi stabilită exclusiv de conducerea clubului precum și debitată automat de pe card.",1
"angajamentul de închiriere multifuncționale se reînnoiește tacit pentru 2 ani, în cazul în care Locatarul nu își manifestă intenția de returnare a echipamentelor cu un preaviz strict de 120 de zile înainte de scadență.",1
"Expeditorul are dreptul de a compensa contravaloarea facturilor de transport cu despăgubirile datorate de Curier pentru coletele distruse sau pierdute din culpa sa, în prevederile legale de compensare.",0
"Dacă Promitentul-Vânzător depășește termenul de predare a apartamentului cu mai mult de 90 de zile din motive imputabile său, Promitentul-Cumpărătorului i se recunoaște prerogativa de a rezilia antecontractul precum și de a recupera integral avansul.",0
"Fotograful are discreție absolută și exclusivă în a stabili dacă materialul editat final corespunde artistic cerințelor și viziunii, Turistul neputând refuza plata pe motive de estetică sau stilizare.",1
"Utilizatorul îi este permis să dovedi pierderea de date prin orice mijloc de probă tehnic independent, fără ca sarcina probei să fie transferată integral în sarcina Clientului.",0
"Beneficiarul transportului are dreptul de a reține din plata navlului contravaloarea mărfii avariate pe durata deplasării din culpa transportatorului, conform clauzelor de răspundere prevăzute în documentul contractual de transport.",0
"Beneficiarul este obligat să achite situațiile de lucrări confirmate, fiindu-i refuzat prerogativa de a reține sau compensa sume pentru penalitățile de întârziere pe care Antreprenorul i le datorează conform graficului de execuție.",1
"Compania de curierat poate schimba modalitatea de livrare exclusiv cu avizarea prealabilă a expeditorului și cu acordul acestuia; în lipsa acordului, livrarea se efectuează conform modalității contractate.",0
Organizatorul nu are prerogativa de a modifica prețurile serviciilor de tip catering precum și decorațiuni după momentul achitării avansului; prețurile rămân fixe pe tot parcursul celor 12 luni de organizare ante-numită.,0
"Operatorul poate actualiza Termenii și Condițiile de utilizare, cu obligația de a notifica Utilizatorul prin mijloace clare și vizibile cu cel puțin 15 zile înainte de intrarea în vigoare. Continuarea utilizării platformei după această perioadă reprezintă acceptul Utilizatorului; în caz de refuz, acesta poate rezilia prezentul contract fără costuri adiționale.",0
Dezvoltatorul poate înlocui materialele de construcție din Anexa tehnică exclusiv cu materiale de calitate cel puțin echivalentă cum și cu avizul scris al Promitentului-Cumpărător obținut în prealabil.,0
"În cazul unui furt auto, Asiguratul are obligația să demonstreze cu înregistrări video indubitabile că sistemul de alarmă era armat la momentul incidentului, în caz contrar despăgubirea fiind refuzată.",1
"Prin bifarea acestei căsuțe, sunteți de acord cu clauzele contractuale prevăzute în documentul PDF accesibil prin scanarea unui cod QR tipărit pe ambalajul produsului sigilat, ce are posibilitatea să fi deschis doar după achiziție.",1
"Avarierile în incinta parcării pot fi dovedite prin orice mijloc de probă (foto, video, declarații martori); administrația parcării nu poate restricționa mijloacele de probă ale Turistului.",0
"Licența anuală se reînnoiește automat, Utilizatorul primind o înștiințare cu 30 de zile înainte de scadență. Utilizatorul poate anula reînnoirea automată oricând înainte de scadență, prin orice canal de comunicare disponibil.",0
Licențiatorul poate modifica funcționalitățile aplicației cu notificarea prealabilă a utilizatorilor cu cel puțin 60 de zile înainte. Reducerea semnificativă a funcționalităților incluse în licența plătită acordă utilizatorilor dreptul la compensații proporționale sau la denunțarea contractului cu rambursare.,0
"Consumatorul are dreptul de a denunța prezentul acord de furnizare ca răspuns la majorarea unilaterală a tarifului pe kW cu mai mult de 10%, cu un preaviz de 30 de zile, fără plata unor costuri adiționale.",0
"Beneficiarul este obligat să achite bugetul de publicitate agreat, chiar în cazul în care Agenția nu a livrat materialele promoționale la termenul convenit, periclitând campania de lansare a Beneficiarului.",1
"Banca poate modifica beneficiile atașate cardului de credit cu avizarea scrisă a Beneficiarului cu cel puțin 60 de zile înainte, clientul putând rezilia contractul de card fără penalități în caz de dezacord.",0
"Proprietarul are posibilitatea să efectua controale inopinate în apartament la orice oră din zi și din noapte, fără consimțământul sau prezența chiriașului, folosind cheile de rezervă proprii.",1
Promitentul-Vânzător poate modifica finisajele sau materialele de construcție exclusiv cu avizul scris al Promitentului-Cumpărător și numai cu materiale de calitate cel puțin echivalentă celor stipulate în antecontract. Refuzul Utilizatorului acordă dreptul de reziliere și restituire integrală a avansului.,0
"Orice neclaritate privind natura riscurilor acoperite se interpretează în favoarea asiguratului, conform principiului contra proferentem și dispozițiilor Legii 132/2017 privind asigurarea obligatorie de răspundere civilă.",0
"Clientul va achita tranșa finală a prețului pentru organizarea evenimentului cu 5 zile înainte de data stabilită, chiar dacă Executantul nu a obținut încă avizele necesare ori nu a confirmat locația finală.",1
"În cazul oricărei divergențe fie ambiguități în interpretarea termenilor de creditare, a formulelor de calcul sau a comisioanelor, sensul atribuit de Bancă va fi cel obligatoriu, final și definitiv pentru Împrumutat.",1
"Beneficiarul se obligă să achite bugetul de publicitate agreat, chiar dacă Agenția nu a livrat materialele promoționale la termenul convenit, periclitând campania de lansare a Beneficiarului.",1
"Detaliile tehnice, termenele de garanție cum și cauzele de excludere a responsabilității sunt prevăzute în Manualul de Bune Practici, document atașat prezentului contract ca Anexa 1, înmânat Consumatorului înainte de semnare.",0
"Finanțatorul poate propune schimbarea companiei de asigurări CASCO cu notificarea Utilizatorului cu cel puțin 30 de zile înainte, Utilizatorul păstrând dreptul de a accepta sau de a rezilia prezentul acord de leasing fără costuri adiționale suplimentare.",0
"Angajatorul poate dovedi lipsa de competențe a candidatului prin orice mijloc rezonabil și obiectiv, nu strict prin teste psihologice și tehnice autorizate realizate în primele 5 zile.",0
Creditorul poate propune introducerea fie majorarea comisioanelor exclusiv prin notificare scrisă transmisă Cumpărătorului cu minimum 30 de zile înainte. Clientul care nu acceptă noile comisioane are dreptul de a închide contul sau de a rambursa creditul fără costuri suplimentare.,0
"În caz de pierdere a fondurilor din culpa platformei de exchange, Cumpărătorul poate acționa în instanță în jurisdicția sa de domiciliu, conform regulilor de drept internațional privat aplicabile.",0
"în cazul în care produsul selectat în abonamentul lunar nu este pe stoc, Furnizorul va informa Clientul în avans și va livra produsul substitut exclusiv cu acordul expres al acestuia.",0
"Decizia privind remedierea defecțiunilor aparține Furnizorului în baza expertizei tehnice, dar Beneficiarul are dreptul de a contesta calitatea manoperei și de a solicita o inspecție independentă sau remedieri suplimentare fără costuri.",0
"Transportatorul principal are dreptul de a subcontracta cursa strict cu informarea Expeditorului, răspunderea pentru avarierile sau pierderile pe durata transportului efectiv rămânând în sarcina solidară a Transportatorului principal.",0
"Furnizorul este singurul în măsură să determine în situația în care o pană de curent a fost sau nu rezultatul unei forțe majore, rapoartele sale interne neputând fi contestate de consumator.",1
"Licența anuală se reînnoiește automat dar și cardul va fi debitat corespunzător. Pentru a anula reînnoirea automată, Utilizatorul trebuie să acceseze portalul nostru și să trimită o cerere de anulare cu cel puțin 45 de zile înainte de scadență.",1
"Acest acord se completează cu dispozițiile din Anexa 3 (Condiții Speciale de Taxare). Clientul confirmă acceptarea Anexei 3, chiar în ipoteza în care aceasta nu i-a fost înmânată în format fizic la momentul semnării prezentului document.",1
"Orice litigiu decurgând din sau în legătură cu prezentul contract de credit va fi soluționat exclusiv și definitiv de către Curtea de Arbitraj Comercial, Turistul renunțând expres la dreptul de a se adresa instanțelor judecătorești de drept comun.",1
"Furnizorul de meniuri zilnice își rezervă dreptul de a înlocui preparatele din meniul publicat sau ingredientele folosite în funcție de stocurile disponibile de la furnizori, fără informarea prealabilă a clientului.",1
"Beneficiarul are opțiunea de a rezilia contractul pentru neîndeplinirea repetată dar și documentată a obligațiilor de intervenție de către Prestator, cu notificarea prealabilă și acordarea unui termen rezonabil de remediere.",0
